"","state","solution_level","total_fw_kg_per_capita","likely_fw_baseline_low_kg_per_capita","likely_fw_baseline_high_kg_per_capita","likely_fw_alternative_low_kg_per_capita","likely_fw_alternative_high_kg_per_capita"
"164","NV","Rescue",219.53877,0.373223893498819,0.746447786997639,0.588224917612107,1.17644983522421
"165","NV","Animal Feed",219.53877,0.849549389515733,1.69909877903147,0.849549389515733,1.69909877903147
"166","NV","Recycling",219.53877,7.88719019903855,15.7743803980771,9.08394095562118,18.1678819112424
"167","NV","All",219.53877,9.22584683669081,18.4516936733816,10.8807854185173,21.7615708370347
"168","NV","Real",219.53877,1.33865663765226,2.67731327530452,1.79684446289617,3.59368892579233
"169","NH","Prevention",269.433945,0.171542881917319,0.343085763834638,0.542301037997713,1.08460207599543
"170","NH","Rescue",269.433945,0.348317740363597,0.696635480727193,0.534148135230935,1.06829627046187
"171","NH","Animal Feed",269.433945,0.488324404807526,0.976648809615052,0.488324404807526,0.976648809615052
"172","NH","Recycling",269.433945,19.7465312607175,39.493062521435,23.3101784731,46.6203569461999
"173","NH","All",269.433945,20.7547162878059,41.5094325756119,24.8749520511361,49.7499041022723
"174","NH","Real",269.433945,1.00818502708844,2.01637005417688,1.56477357803617,3.12954715607235
"175","NJ","Prevention",192.32322,0.0992486585264748,0.19849731705295,0.312656183809409,0.625312367618818
"176","NJ","Rescue",192.32322,0.570111488037724,1.14022297607545,1.00050283393437,2.00100566786875
"177","NJ","Animal Feed",192.32322,0.769376535422459,1.53875307084492,0.769376535422459,1.53875307084492
"178","NJ","Recycling",192.32322,12.9875864413974,25.9751728827948,15.065857810865,30.1317156217301
"179","NJ","All",192.32322,14.4263231233841,28.8526462467681,17.1483933640313,34.2967867280626
"180","NJ","Real",192.32322,1.43873668198666,2.87747336397332,2.08253555316624,4.16507110633248
"181","NM","Prevention",239.49684,0.115771348685974,0.231542697371948,0.367553851572584,0.735107703145168
"182","NM","Rescue",239.49684,0.410979516223917,0.821959032447833,0.704347459048054,1.40869491809611
"183","NM","Animal Feed",239.49684,2.02450120838582,4.04900241677164,2.02450120838582,4.04900241677164
"184","NM","Recycling",239.49684,8.13575272748199,16.271505454964,9.35143937278234,18.7028787455647
"185","NM","All",239.49684,10.6870048007777,21.3740096015554,12.4478418917888,24.8956837835776
"186","NM","Real",239.49684,2.55125207329571,5.10250414659142,3.09640251900646,6.19280503801291
"187","NY","Prevention",169.643595,0.145973413663717,0.291946827327434,0.454496783345609,0.908993566691218
"188","NY","Rescue",169.643595,0.702463071558443,1.40492614311689,1.30675853569398,2.61351707138796
"189","NY","Animal Feed",169.643595,2.37334566174835,4.7466913234967,2.37334566174835,4.7466913234967
"190","NY","Recycling",169.643595,10.4900411960175,20.980082392035,11.9646162967013,23.9292325934026
"191","NY","All",169.643595,13.711823342988,27.423646685976,16.0992172774893,32.1984345549785
"192","NY","Real",169.643595,3.22178214697051,6.44356429394101,4.13460098078794,8.26920196157587
"193","NC","Prevention",257.64054,0.742299664582747,1.48459932916549,2.27214687930594,4.54429375861189
"194","NC","Rescue",257.64054,0.957670186199008,1.91534037239802,1.84609496598549,3.69218993197098
"195","NC","Animal Feed",257.64054,1.37552593390078,2.75105186780157,1.37552593390078,2.75105186780157
"196","NC","Recycling",257.64054,7.65858040152137,15.3171608030427,8.84961645346796,17.6992329069359
"197","NC","All",257.64054,10.7340761862039,21.4681523724078,14.3433842326602,28.6867684653204
"198","NC","Real",257.64054,3.07549578468254,6.15099156936508,5.49376777919222,10.9875355583844
"199","ND","Prevention",506.20923,0.999390818324689,1.99878163664938,2.41802633477515,4.83605266955031
"200","ND","Rescue",506.20923,1.23474373230732,2.46948746461464,2.55991168490538,5.11982336981076
"201","ND","Animal Feed",506.20923,1.89790582543817,3.79581165087635,1.89790582543817,3.79581165087635
"202","ND","Recycling",506.20923,14.3904342457694,28.7808684915389,15.4997285485874,30.9994570971748
"203","ND","All",506.20923,18.5224746218396,37.0449492436792,22.3755723937061,44.7511447874122
"204","ND","Real",506.20923,4.13204037607018,8.26408075214036,6.87584384511871,13.7516876902374
"205","OH","Prevention",221.35314,0.732063666669864,1.46412733333973,2.1390604430051,4.27812088601021
"206","OH","Rescue",221.35314,0.607566048259508,1.21513209651902,1.03436348548664,2.06872697097328
"207","OH","Animal Feed",221.35314,1.93194635384583,3.86389270769166,1.93194635384583,3.86389270769166
"208","OH","Recycling",221.35314,7.58320363768834,15.1664072753767,8.66015017068354,17.3203003413671
"209","OH","All",221.35314,10.8547797064635,21.7095594129271,13.7655204530211,27.5310409060422
"210","OH","Real",221.35314,3.2715760687752,6.5431521375504,5.10537028233757,10.2107405646751
"211","OK","Prevention",202.302255,0.680677616843797,1.36135523368759,1.96285018642703,3.92570037285407
"212","OK","Rescue",202.302255,0.452911005186346,0.905822010372691,0.780307208730658,1.56061441746132
"213","OK","Animal Feed",202.302255,0.213721144791662,0.427442289583324,0.213721144791662,0.427442289583324
"214","OK","Recycling",202.302255,6.77006175708124,13.5401235141625,7.75390437694889,15.5078087538978
"215","OK","All",202.302255,8.11737152390304,16.2347430478061,10.7107829168982,21.4215658337965
"216","OK","Real",202.302255,1.3473097668218,2.69461953364361,2.95687853994935,5.91375707989871
"217","OR","Prevention",283.04172,0.0952459974831688,0.190491994966338,0.307070695613991,0.614141391227982
"218","OR","Rescue",283.04172,2.24123962618935,4.48247925237871,4.49072219814317,8.98144439628634
"219","OR","Animal Feed",283.04172,0.455633171192891,0.911266342385782,0.455633171192891,0.911266342385782
"220","OR","Recycling",283.04172,7.99087185284377,15.9817437056875,9.0707626353922,18.1415252707844
"221","OR","All",283.04172,10.7829906477092,21.5659812954184,14.3241887003422,28.6483774006845
"222","OR","Real",283.04172,2.79211879486541,5.58423758973083,5.25342606495005,10.5068521299001
"223","PA","Prevention",206.83818,0.105932230703278,0.211864461406556,0.323691139854443,0.647382279708887
"224","PA","Rescue",206.83818,0.666394936222373,1.33278987244475,1.20257338344199,2.40514676688399
"225","PA","Animal Feed",206.83818,1.51952305318519,3.03904610637037,1.51952305318519,3.03904610637037
"226","PA","Recycling",206.83818,6.83396674160959,13.6679334832192,7.8339193805592,15.6678387611184
"227","PA","All",206.83818,9.12581696172043,18.2516339234409,10.8797069570408,21.7594139140816
"228","PA","Real",206.83818,2.29185022011084,4.58370044022167,3.04578757648162,6.09157515296325
"229","RI","Prevention",164.200485,0.090108352107041,0.180216704214082,0.287328008234905,0.57465601646981
"230","RI","Rescue",164.200485,0.429662688610516,0.859325377221032,0.682379828397353,1.36475965679471
"231","RI","Animal Feed",164.200485,0.506322668640585,1.01264533728117,0.506322668640585,1.01264533728117
"232","RI","Recycling",164.200485,11.7123797686581,23.4247595373161,13.6624159596834,27.3248319193668
"233","RI","All",164.200485,12.7384734780162,25.4769469560324,15.1384464649562,30.2768929299125
"234","RI","Real",164.200485,1.02609370935814,2.05218741871628,1.47603050527284,2.95206101054569
"235","SC","Prevention",221.35314,0.718283540858375,1.43656708171675,2.21641479825484,4.43282959650969
"236","SC","Rescue",221.35314,0.768239700060816,1.53647940012163,1.359565337457,2.71913067491399
"237","SC","Animal Feed",221.35314,0.176346369672079,0.352692739344159,0.176346369672079,0.352692739344159
"238","SC","Recycling",221.35314,7.39907288428259,14.7981457685652,8.55013556290478,17.1002711258096
"239","SC","All",221.35314,9.06194249487386,18.1238849897477,12.3024620682887,24.6049241365774
"240","SC","Real",221.35314,1.66286961059127,3.32573922118254,3.75232650538392,7.50465301076784
"241","SD","Prevention",255.82617,0.244810465303569,0.489620930607139,0.706916594017999,1.413833188036
"242","SD","Rescue",255.82617,0.316145108596047,0.632290217192094,0.513598557108964,1.02719711421793
"243","SD","Animal Feed",255.82617,6.20240638870246,12.4048127774049,6.20240638870246,12.4048127774049
"244","SD","Recycling",255.82617,8.50267336210264,17.0053467242053,9.57038426741197,19.1407685348239
"245","SD","All",255.82617,15.2660353247047,30.5320706494094,16.9933058072414,33.9866116144828
"246","SD","Real",255.82617,6.76336196260207,13.5267239252041,7.42292153982942,14.8458430796588
"247","TN","Prevention",232.23936,0.131629068811775,0.263258137623551,0.387091237401525,0.774182474803049
"248","TN","Rescue",232.23936,0.567461833191757,1.13492366638351,0.92972845507664,1.85945691015328
"249","TN","Animal Feed",232.23936,1.26559154352836,2.53118308705671,1.26559154352836,2.53118308705671
"250","TN","Recycling",232.23936,16.2354459082849,32.4708918165697,18.5745582253595,37.149116450719
"251","TN","All",232.23936,18.2001283538168,36.4002567076335,21.156969461366,42.3139389227321
"252","TN","Real",232.23936,1.96468244553189,3.92936489106378,2.58241123600652,5.16482247201304
"253","TX","Prevention",177.80826,0.532677806523001,1.065355613046,1.55670231889705,3.1134046377941
"254","TX","Rescue",177.80826,0.403344150825442,0.806688301650884,0.688805087933032,1.37761017586606
"255","TX","Animal Feed",177.80826,0.235138336063012,0.470276672126024,0.235138336063012,0.470276672126024
"256","TX","Recycling",177.80826,5.92467128913749,11.849342578275,6.75384107071237,13.5076821414247
"257","TX","All",177.80826,7.09583158254895,14.1916631650979,9.23448681360547,18.4689736272109
"258","TX","Real",177.80826,1.17116029341145,2.34232058682291,2.48064574289309,4.96129148578618
"259","UT","Prevention",202.302255,0.597090593500019,1.19418118700004,1.7294898926586,3.4589797853172
"260","UT","Rescue",202.302255,0.335093091783975,0.67018618356795,0.564330951742682,1.12866190348536
"261","UT","Animal Feed",202.302255,4.1176241068551,8.23524821371021,4.1176241068551,8.23524821371021
"262","UT","Recycling",202.302255,6.75976726154512,13.5195345230902,7.67897870021249,15.357957400425
"263","UT","All",202.302255,11.8095750536842,23.6191501073684,14.0904236514689,28.1808473029378
"264","UT","Real",202.302255,5.0498077921391,10.0996155842782,6.41144495125639,12.8228899025128
"265","VT","Prevention",236.775285,0.101648152404243,0.203296304808486,0.317871514633056,0.635743029266111
"266","VT","Rescue",236.775285,0.350084585036605,0.700169170073209,0.631457981326128,1.26291596265226
"267","VT","Animal Feed",236.775285,0.529363341636912,1.05872668327382,0.529363341636912,1.05872668327382
"268","VT","Recycling",236.775285,38.2867317584688,76.5734635169376,43.4274468726134,86.8548937452268
"269","VT","All",236.775285,39.2678278375466,78.5356556750932,44.9061397102095,89.8122794204189
"270","VT","Real",236.775285,0.98109607907776,1.96219215815552,1.4786928375961,2.95738567519219
"271","VA","Prevention",222.260325,0.122406278060408,0.244812556120816,0.384703603383815,0.769407206767631
"272","VA","Rescue",222.260325,0.819364459247857,1.63872891849571,1.35482551606899,2.70965103213798
"273","VA","Animal Feed",222.260325,0.657808263720259,1.31561652744052,0.657808263720259,1.31561652744052
"274","VA","Recycling",222.260325,7.85748690560508,15.7149738112102,9.10065674118395,18.2013134823679
"275","VA","All",222.260325,9.4570659066336,18.9141318132672,11.497994124357,22.995988248714
"276","VA","Real",222.260325,1.59957900102852,3.19915800205705,2.39733738317306,4.79467476634613
"277","WA","Prevention",458.128425,0.090546121951944,0.181092243903888,0.29550378732926,0.591007574658519
"278","WA","Rescue",458.128425,5.68041250623299,11.360825012466,11.7467019599911,23.4934039199821
"279","WA","Animal Feed",458.128425,2.99894563479595,5.99789126959189,2.99894563479595,5.99789126959189
"280","WA","Recycling",458.128425,10.2198544606573,20.4397089213146,11.2451517702876,22.4903035405752
"281","WA","All",458.128425,18.9897587236382,37.9795174472764,26.2863031524039,52.5726063048077
"282","WA","Real",458.128425,8.76990426298088,17.5398085259618,15.0411513821163,30.0823027642325
"283","WV","Prevention",197.76633,0.717334306061689,1.43466861212338,2.1930477744211,4.38609554884221
"284","WV","Rescue",197.76633,0.636380964012359,1.27276192802472,1.07648513381433,2.15297026762866
"285","WV","Animal Feed",197.76633,0.384917442832434,0.769834885664868,0.384917442832434,0.769834885664868
"286","WV","Recycling",197.76633,7.00785528200291,14.0157105640058,8.11488366536904,16.2297673307381
"287","WV","All",197.76633,8.74648799490939,17.4929759898188,11.7693340164369,23.5386680328738
"288","WV","Real",197.76633,1.73863271290648,3.47726542581296,3.65445035106787,7.30890070213574
"289","WI","Prevention",537.960705,0.108776614245041,0.217553228490082,0.316871616086161,0.633743232172322
"290","WI","Rescue",537.960705,0.795811909180719,1.59162381836144,1.58152371886794,3.16304743773587
